indian oil,new delhi,Indian Oil Corporation Limited,"Outer Ring Rd, Block B, Soami Nagar South, Soami Nagar, new delhi, new delhi 110017, India",28.5424256,77.2216797
indian oil,new delhi,Indian Oil Corporation Limited,"Baba Fatehsingh Marg, Kalkaji Extension, Block A 14, Kalkaji, new delhi, new delhi 110019, India",28.5323291,77.2670657
indian oil,new delhi,Indian Oil Corporation Limited,"3/B-4, DISTICT CENTRE 1, NEAR RITHALA METRO STATION, Rohini, new delhi, new delhi 110085, India",28.7210665,77.1094081
indian oil,new delhi,Indian Oil Corporation Limited,"Chhattarpur - Bhatti Mines Rd, Dera More, new delhi, new delhi, India",28.4497205,77.1840259
indian oil,new delhi,Indian Oil Corporation Limited,"C8, Mehrauli Mahipalpur Rd, Pocket 7, Sector C, Vasant Kunj, new delhi, new delhi 110070, India",28.5351558,77.1431701
indian oil,new delhi,Indian Oil Corporation Limited,"D11-59-60, Shiva Rd, Sector 7D, Rohini, new delhi, 110085, India",28.7085961,77.1183982
indian oil,new delhi,Indian Oil Corporation Limited,"Baba Kharak Singh Marg, Connaught Place, new delhi, new delhi 110001, India",28.6293278,77.2126256
indian oil,new delhi,Indian Oil Corporation Limited,"The Mall Road, Lock No 985, new delhi, new delhi 110007, India",28.696642,77.211682
indian oil,new delhi,Indian Oil Corporation Limited,"Gamal Abdel Nasser Marg, Deer Park, Hauz Khas, new delhi, new delhi 110016, India",28.5490535,77.1881886
indian oil,new delhi,Indian Oil Corporation Limited,"1, Rd Number 72, Vishwas Nagar Extension, Karkardooma, Anand Vihar, new delhi, 110032, India",28.6595274,77.296838
indian oil,new delhi,Indian Oil Corporation Limited,"Lal Bahadur Shastri Marg, Masjid Moth, Jahanpanah City Forest, new delhi, new delhi 110048, India",28.5380554,77.2324524
indian oil,new delhi,Indian Oil Corporation Limited,"B Block, Monday Market Road, West Shalimar Bagh, Shalimar Bagh, new delhi, new delhi 110088, India",28.7137991,77.1577981
indian oil,new delhi,Indian Oil Corporation Limited,"Sector 10 Dwarka, Dwarka, new delhi, new delhi 110075, India",28.5792004,77.0553317
indian oil,new delhi,Indian Oil Corporation Limited,"E-4, Near Garg Trade Centre, Sector 11, Rohini, new delhi, new delhi 110085, India",28.734484,77.11393
